660	BAKERY	3.386046
660	SWEET	12.999605
660	FRUIT	4.981694
660	FISH	1.754231
660	GARLIC	3.333646
660	SPICES	5.930429
660	COLD	4.486900
660	SOUR	8.778359
660	BURNT	5.441753
660	ACID	5.913702
660	WARM	5.742290
660	MUSKY	8.517837
660	SWEATY	4.314255
660	AMMONIA/URINOUS	5.186214
660	DECAYED	4.925248
660	WOOD	3.340159
660	GRASS	3.255687
660	FLOWER	6.044111
660	CHEMICAL	15.913061
32594	INTENSITY/STRENGTH	40.393555
32594	VALENCE/PLEASANTNESS	44.118962
32594	BAKERY	3.386046
32594	SWEET	12.999605
32594	FRUIT	4.981694
32594	FISH	1.754231
32594	GARLIC	3.333646
32594	SPICES	5.930429
32594	COLD	4.486900
32594	SOUR	8.778359
32594	BURNT	5.441753
32594	ACID	5.913702
32594	WARM	5.742290
32594	MUSKY	8.517837
32594	SWEATY	4.314255
32594	AMMONIA/URINOUS	5.186214
32594	DECAYED	4.925248
32594	WOOD	3.340159
32594	GRASS	3.255687
32594	FLOWER	6.044111
32594	CHEMICAL	15.913061
9025	INTENSITY/STRENGTH	40.393555
9025	VALENCE/PLEASANTNESS	44.118962
9025	BAKERY	3.386046
9025	SWEET	12.999605
9025	FRUIT	4.981694
9025	FISH	1.754231
9025	GARLIC	3.333646
9025	SPICES	5.930429
9025	COLD	4.486900
9025	SOUR	8.778359
9025	BURNT	5.441753
9025	ACID	5.913702
9025	WARM	5.742290
9025	MUSKY	8.517837
9025	SWEATY	4.314255
9025	AMMONIA/URINOUS	5.186214
9025	DECAYED	4.925248
9025	WOOD	3.340159
9025	GRASS	3.255687
9025	FLOWER	6.044111
9025	CHEMICAL	15.913061
61331	INTENSITY/STRENGTH	40.393555
61331	VALENCE/PLEASANTNESS	44.118962
61331	BAKERY	3.386046
61331	SWEET	12.999605
61331	FRUIT	4.981694
61331	FISH	1.754231
61331	GARLIC	3.333646
61331	SPICES	5.930429
61331	COLD	4.486900
61331	SOUR	8.778359
61331	BURNT	5.441753
61331	ACID	5.913702
61331	WARM	5.742290
61331	MUSKY	8.517837
61331	SWEATY	4.314255
61331	AMMONIA/URINOUS	5.186214
61331	DECAYED	4.925248
61331	WOOD	3.340159
61331	GRASS	3.255687
61331	FLOWER	6.044111
61331	CHEMICAL	15.913061
957	INTENSITY/STRENGTH	40.393555
957	VALENCE/PLEASANTNESS	44.118962
957	BAKERY	3.386046
957	SWEET	12.999605
957	FRUIT	4.981694
957	FISH	1.754231
957	GARLIC	3.333646
957	SPICES	5.930429
957	COLD	4.486900
957	SOUR	8.778359
957	BURNT	5.441753
957	ACID	5.913702
957	WARM	5.742290
957	MUSKY	8.517837
957	SWEATY	4.314255
957	AMMONIA/URINOUS	5.186214
957	DECAYED	4.925248
957	WOOD	3.340159
957	GRASS	3.255687
957	FLOWER	6.044111
957	CHEMICAL	15.913061
6920	INTENSITY/STRENGTH	40.393555
6920	VALENCE/PLEASANTNESS	44.118962
6920	BAKERY	3.386046
6920	SWEET	12.999605
6920	FRUIT	4.981694
6920	FISH	1.754231
6920	GARLIC	3.333646
6920	SPICES	5.930429
6920	COLD	4.486900
6920	SOUR	8.778359
6920	BURNT	5.441753
6920	ACID	5.913702
6920	WARM	5.742290
6920	MUSKY	8.517837
6920	SWEATY	4.314255
6920	AMMONIA/URINOUS	5.186214
6920	DECAYED	4.925248
6920	WOOD	3.340159
6920	GRASS	3.255687
6920	FLOWER	6.044111
6920	CHEMICAL	15.913061
5362588	INTENSITY/STRENGTH	40.393555
5362588	VALENCE/PLEASANTNESS	44.118962
5362588	BAKERY	3.386046
5362588	SWEET	12.999605
5362588	FRUIT	4.981694
5362588	FISH	1.754231
5362588	GARLIC	3.333646
5362588	SPICES	5.930429
5362588	COLD	4.486900
5362588	SOUR	8.778359
5362588	BURNT	5.441753
5362588	ACID	5.913702
5362588	WARM	5.742290
5362588	MUSKY	8.517837
5362588	SWEATY	4.314255
5362588	AMMONIA/URINOUS	5.186214
5362588	DECAYED	4.925248
5362588	WOOD	3.340159
5362588	GRASS	3.255687
5362588	FLOWER	6.044111
5362588	CHEMICAL	15.913061
5950	INTENSITY/STRENGTH	40.393555
5950	VALENCE/PLEASANTNESS	44.118962
5950	BAKERY	3.386046
5950	SWEET	12.999605
5950	FRUIT	4.981694
5950	FISH	1.754231
5950	GARLIC	3.333646
5950	SPICES	5.930429
5950	COLD	4.486900
5950	SOUR	8.778359
5950	BURNT	5.441753
5950	ACID	5.913702
5950	WARM	5.742290
5950	MUSKY	8.517837
5950	SWEATY	4.314255
5950	AMMONIA/URINOUS	5.186214
5950	DECAYED	4.925248
5950	WOOD	3.340159
5950	GRASS	3.255687
5950	FLOWER	6.044111
5950	CHEMICAL	15.913061
11980	INTENSITY/STRENGTH	40.393555
11980	VALENCE/PLEASANTNESS	44.118962
11980	BAKERY	3.386046
11980	SWEET	12.999605
11980	FRUIT	4.981694
11980	FISH	1.754231
11980	GARLIC	3.333646
11980	SPICES	5.930429
11980	COLD	4.486900
11980	SOUR	8.778359
11980	BURNT	5.441753
11980	ACID	5.913702
11980	WARM	5.742290
11980	MUSKY	8.517837
11980	SWEATY	4.314255
11980	AMMONIA/URINOUS	5.186214
11980	DECAYED	4.925248
11980	WOOD	3.340159
11980	GRASS	3.255687
11980	FLOWER	6.044111
11980	CHEMICAL	15.913061
22873	INTENSITY/STRENGTH	40.393555
22873	VALENCE/PLEASANTNESS	44.118962
22873	BAKERY	3.386046
22873	SWEET	12.999605
22873	FRUIT	4.981694
22873	FISH	1.754231
22873	GARLIC	3.333646
22873	SPICES	5.930429
22873	COLD	4.486900
22873	SOUR	8.778359
22873	BURNT	5.441753
22873	ACID	5.913702
22873	WARM	5.742290
22873	MUSKY	8.517837
22873	SWEATY	4.314255
22873	AMMONIA/URINOUS	5.186214
22873	DECAYED	4.925248
22873	WOOD	3.340159
22873	GRASS	3.255687
22873	FLOWER	6.044111
22873	CHEMICAL	15.913061
7937	INTENSITY/STRENGTH	40.393555
7937	VALENCE/PLEASANTNESS	44.118962
7937	BAKERY	3.386046
7937	SWEET	12.999605
7937	FRUIT	4.981694
7937	FISH	1.754231
7937	GARLIC	3.333646
7937	SPICES	5.930429
7937	COLD	4.486900
7937	SOUR	8.778359
7937	BURNT	5.441753
7937	ACID	5.913702
7937	WARM	5.742290
7937	MUSKY	8.517837
7937	SWEATY	4.314255
7937	AMMONIA/URINOUS	5.186214
7937	DECAYED	4.925248
7937	WOOD	3.340159
7937	GRASS	3.255687
7937	FLOWER	6.044111
7937	CHEMICAL	15.913061
6501	INTENSITY/STRENGTH	40.393555
6501	VALENCE/PLEASANTNESS	44.118962
6501	BAKERY	3.386046
6501	SWEET	12.999605
6501	FRUIT	4.981694
6501	FISH	1.754231
6501	GARLIC	3.333646
6501	SPICES	5.930429
6501	COLD	4.486900
6501	SOUR	8.778359
6501	BURNT	5.441753
6501	ACID	5.913702
6501	WARM	5.742290
6501	MUSKY	8.517837
6501	SWEATY	4.314255
6501	AMMONIA/URINOUS	5.186214
6501	DECAYED	4.925248
6501	WOOD	3.340159
6501	GRASS	3.255687
6501	FLOWER	6.044111
6501	CHEMICAL	15.913061
2969	INTENSITY/STRENGTH	40.393555
2969	VALENCE/PLEASANTNESS	44.118962
2969	BAKERY	3.386046
2969	SWEET	12.999605
2969	FRUIT	4.981694
2969	FISH	1.754231
2969	GARLIC	3.333646
2969	SPICES	5.930429
2969	COLD	4.486900
2969	SOUR	8.778359
2969	BURNT	5.441753
2969	ACID	5.913702
2969	WARM	5.742290
2969	MUSKY	8.517837
2969	SWEATY	4.314255
2969	AMMONIA/URINOUS	5.186214
2969	DECAYED	4.925248
2969	WOOD	3.340159
2969	GRASS	3.255687
2969	FLOWER	6.044111
2969	CHEMICAL	15.913061
5779	INTENSITY/STRENGTH	40.393555
5779	VALENCE/PLEASANTNESS	44.118962
5779	BAKERY	3.386046
5779	SWEET	12.999605
5779	FRUIT	4.981694
5779	FISH	1.754231
5779	GARLIC	3.333646
5779	SPICES	5.930429
5779	COLD	4.486900
5779	SOUR	8.778359
5779	BURNT	5.441753
5779	ACID	5.913702
5779	WARM	5.742290
5779	MUSKY	8.517837
5779	SWEATY	4.314255
5779	AMMONIA/URINOUS	5.186214
5779	DECAYED	4.925248
5779	WOOD	3.340159
5779	GRASS	3.255687
5779	FLOWER	6.044111
5779	CHEMICAL	15.913061
16741	INTENSITY/STRENGTH	40.393555
16741	VALENCE/PLEASANTNESS	44.118962
16741	BAKERY	3.386046
16741	SWEET	12.999605
16741	FRUIT	4.981694
16741	FISH	1.754231
16741	GARLIC	3.333646
16741	SPICES	5.930429
16741	COLD	4.486900
16741	SOUR	8.778359
16741	BURNT	5.441753
16741	ACID	5.913702
16741	WARM	5.742290
16741	MUSKY	8.517837
16741	SWEATY	4.314255
16741	AMMONIA/URINOUS	5.186214
16741	DECAYED	4.925248
16741	WOOD	3.340159
16741	GRASS	3.255687
16741	FLOWER	6.044111
16741	CHEMICAL	15.913061
27457	INTENSITY/STRENGTH	40.393555
27457	VALENCE/PLEASANTNESS	44.118962
27457	BAKERY	3.386046
27457	SWEET	12.999605
27457	FRUIT	4.981694
27457	FISH	1.754231
27457	GARLIC	3.333646
27457	SPICES	5.930429
27457	COLD	4.486900
27457	SOUR	8.778359
27457	BURNT	5.441753
27457	ACID	5.913702
27457	WARM	5.742290
27457	MUSKY	8.517837
27457	SWEATY	4.314255
27457	AMMONIA/URINOUS	5.186214
27457	DECAYED	4.925248
27457	WOOD	3.340159
27457	GRASS	3.255687
27457	FLOWER	6.044111
27457	CHEMICAL	15.913061
14296	INTENSITY/STRENGTH	40.393555
14296	VALENCE/PLEASANTNESS	44.118962
14296	BAKERY	3.386046
14296	SWEET	12.999605
14296	FRUIT	4.981694
14296	FISH	1.754231
14296	GARLIC	3.333646
14296	SPICES	5.930429
14296	COLD	4.486900
14296	SOUR	8.778359
14296	BURNT	5.441753
14296	ACID	5.913702
14296	WARM	5.742290
14296	MUSKY	8.517837
14296	SWEATY	4.314255
14296	AMMONIA/URINOUS	5.186214
14296	DECAYED	4.925248
14296	WOOD	3.340159
14296	GRASS	3.255687
14296	FLOWER	6.044111
14296	CHEMICAL	15.913061
62378	INTENSITY/STRENGTH	40.393555
62378	VALENCE/PLEASANTNESS	44.118962
62378	BAKERY	3.386046
62378	SWEET	12.999605
62378	FRUIT	4.981694
62378	FISH	1.754231
62378	GARLIC	3.333646
62378	SPICES	5.930429
62378	COLD	4.486900
62378	SOUR	8.778359
62378	BURNT	5.441753
62378	ACID	5.913702
62378	WARM	5.742290
62378	MUSKY	8.517837
62378	SWEATY	4.314255
62378	AMMONIA/URINOUS	5.186214
62378	DECAYED	4.925248
62378	WOOD	3.340159
62378	GRASS	3.255687
62378	FLOWER	6.044111
62378	CHEMICAL	15.913061
6569	INTENSITY/STRENGTH	40.393555
6569	VALENCE/PLEASANTNESS	44.118962
6569	BAKERY	3.386046
6569	SWEET	12.999605
6569	FRUIT	4.981694
6569	FISH	1.754231
6569	GARLIC	3.333646
6569	SPICES	5.930429
6569	COLD	4.486900
6569	SOUR	8.778359
6569	BURNT	5.441753
6569	ACID	5.913702
6569	WARM	5.742290
6569	MUSKY	8.517837
6569	SWEATY	4.314255
6569	AMMONIA/URINOUS	5.186214
6569	DECAYED	4.925248
6569	WOOD	3.340159
6569	GRASS	3.255687
6569	FLOWER	6.044111
6569	CHEMICAL	15.913061
61653	INTENSITY/STRENGTH	40.393555
61653	VALENCE/PLEASANTNESS	44.118962
61653	BAKERY	3.386046
61653	SWEET	12.999605
61653	FRUIT	4.981694
61653	FISH	1.754231
61653	GARLIC	3.333646
61653	SPICES	5.930429
61653	COLD	4.486900
61653	SOUR	8.778359
61653	BURNT	5.441753
61653	ACID	5.913702
61653	WARM	5.742290
61653	MUSKY	8.517837
61653	SWEATY	4.314255
61653	AMMONIA/URINOUS	5.186214
61653	DECAYED	4.925248
61653	WOOD	3.340159
61653	GRASS	3.255687
61653	FLOWER	6.044111
61653	CHEMICAL	15.913061
8785	INTENSITY/STRENGTH	40.393555
8785	VALENCE/PLEASANTNESS	44.118962
8785	BAKERY	3.386046
8785	SWEET	12.999605
8785	FRUIT	4.981694
8785	FISH	1.754231
8785	GARLIC	3.333646
8785	SPICES	5.930429
8785	COLD	4.486900
8785	SOUR	8.778359
8785	BURNT	5.441753
8785	ACID	5.913702
8785	WARM	5.742290
8785	MUSKY	8.517837
8785	SWEATY	4.314255
8785	AMMONIA/URINOUS	5.186214
8785	DECAYED	4.925248
8785	WOOD	3.340159
8785	GRASS	3.255687
8785	FLOWER	6.044111
8785	CHEMICAL	15.913061
7921	INTENSITY/STRENGTH	40.393555
7921	VALENCE/PLEASANTNESS	44.118962
7921	BAKERY	3.386046
7921	SWEET	12.999605
7921	FRUIT	4.981694
7921	FISH	1.754231
7921	GARLIC	3.333646
7921	SPICES	5.930429
7921	COLD	4.486900
7921	SOUR	8.778359
7921	BURNT	5.441753
7921	ACID	5.913702
7921	WARM	5.742290
7921	MUSKY	8.517837
7921	SWEATY	4.314255
7921	AMMONIA/URINOUS	5.186214
7921	DECAYED	4.925248
7921	WOOD	3.340159
7921	GRASS	3.255687
7921	FLOWER	6.044111
7921	CHEMICAL	15.913061
5362814	INTENSITY/STRENGTH	40.393555
5362814	VALENCE/PLEASANTNESS	44.118962
5362814	BAKERY	3.386046
5362814	SWEET	12.999605
5362814	FRUIT	4.981694
5362814	FISH	1.754231
5362814	GARLIC	3.333646
5362814	SPICES	5.930429
5362814	COLD	4.486900
5362814	SOUR	8.778359
5362814	BURNT	5.441753
5362814	ACID	5.913702
5362814	WARM	5.742290
5362814	MUSKY	8.517837
5362814	SWEATY	4.314255
5362814	AMMONIA/URINOUS	5.186214
5362814	DECAYED	4.925248
5362814	WOOD	3.340159
5362814	GRASS	3.255687
5362814	FLOWER	6.044111
5362814	CHEMICAL	15.913061
8712	INTENSITY/STRENGTH	40.393555
8712	VALENCE/PLEASANTNESS	44.118962
8712	BAKERY	3.386046
8712	SWEET	12.999605
8712	FRUIT	4.981694
8712	FISH	1.754231
8712	GARLIC	3.333646
8712	SPICES	5.930429
8712	COLD	4.486900
8712	SOUR	8.778359
8712	BURNT	5.441753
8712	ACID	5.913702
8712	WARM	5.742290
8712	MUSKY	8.517837
8712	SWEATY	4.314255
8712	AMMONIA/URINOUS	5.186214
8712	DECAYED	4.925248
8712	WOOD	3.340159
8712	GRASS	3.255687
8712	FLOWER	6.044111
8712	CHEMICAL	15.913061
11617	INTENSITY/STRENGTH	40.393555
11617	VALENCE/PLEASANTNESS	44.118962
11617	BAKERY	3.386046
11617	SWEET	12.999605
11617	FRUIT	4.981694
11617	FISH	1.754231
11617	GARLIC	3.333646
11617	SPICES	5.930429
11617	COLD	4.486900
11617	SOUR	8.778359
11617	BURNT	5.441753
11617	ACID	5.913702
11617	WARM	5.742290
11617	MUSKY	8.517837
11617	SWEATY	4.314255
11617	AMMONIA/URINOUS	5.186214
11617	DECAYED	4.925248
11617	WOOD	3.340159
11617	GRASS	3.255687
11617	FLOWER	6.044111
11617	CHEMICAL	15.913061
61408	INTENSITY/STRENGTH	40.393555
61408	VALENCE/PLEASANTNESS	44.118962
61408	BAKERY	3.386046
61408	SWEET	12.999605
61408	FRUIT	4.981694
61408	FISH	1.754231
61408	GARLIC	3.333646
61408	SPICES	5.930429
61408	COLD	4.486900
61408	SOUR	8.778359
61408	BURNT	5.441753
61408	ACID	5.913702
61408	WARM	5.742290
61408	MUSKY	8.517837
61408	SWEATY	4.314255
61408	AMMONIA/URINOUS	5.186214
61408	DECAYED	4.925248
61408	WOOD	3.340159
61408	GRASS	3.255687
61408	FLOWER	6.044111
61408	CHEMICAL	15.913061
2346	INTENSITY/STRENGTH	40.393555
2346	VALENCE/PLEASANTNESS	44.118962
2346	BAKERY	3.386046
2346	SWEET	12.999605
2346	FRUIT	4.981694
2346	FISH	1.754231
2346	GARLIC	3.333646
2346	SPICES	5.930429
2346	COLD	4.486900
2346	SOUR	8.778359
2346	BURNT	5.441753
2346	ACID	5.913702
2346	WARM	5.742290
2346	MUSKY	8.517837
2346	SWEATY	4.314255
2346	AMMONIA/URINOUS	5.186214
2346	DECAYED	4.925248
2346	WOOD	3.340159
2346	GRASS	3.255687
2346	FLOWER	6.044111
2346	CHEMICAL	15.913061
7095	INTENSITY/STRENGTH	40.393555
7095	VALENCE/PLEASANTNESS	44.118962
7095	BAKERY	3.386046
7095	SWEET	12.999605
7095	FRUIT	4.981694
7095	FISH	1.754231
7095	GARLIC	3.333646
7095	SPICES	5.930429
7095	COLD	4.486900
7095	SOUR	8.778359
7095	BURNT	5.441753
7095	ACID	5.913702
7095	WARM	5.742290
7095	MUSKY	8.517837
7095	SWEATY	4.314255
7095	AMMONIA/URINOUS	5.186214
7095	DECAYED	4.925248
7095	WOOD	3.340159
7095	GRASS	3.255687
7095	FLOWER	6.044111
7095	CHEMICAL	15.913061
89440	INTENSITY/STRENGTH	40.393555
89440	VALENCE/PLEASANTNESS	44.118962
89440	BAKERY	3.386046
89440	SWEET	12.999605
89440	FRUIT	4.981694
89440	FISH	1.754231
89440	GARLIC	3.333646
89440	SPICES	5.930429
89440	COLD	4.486900
89440	SOUR	8.778359
89440	BURNT	5.441753
89440	ACID	5.913702
89440	WARM	5.742290
89440	MUSKY	8.517837
89440	SWEATY	4.314255
89440	AMMONIA/URINOUS	5.186214
89440	DECAYED	4.925248
89440	WOOD	3.340159
89440	GRASS	3.255687
89440	FLOWER	6.044111
89440	CHEMICAL	15.913061
235414	INTENSITY/STRENGTH	40.393555
235414	VALENCE/PLEASANTNESS	44.118962
235414	BAKERY	3.386046
235414	SWEET	12.999605
235414	FRUIT	4.981694
235414	FISH	1.754231
235414	GARLIC	3.333646
235414	SPICES	5.930429
235414	COLD	4.486900
235414	SOUR	8.778359
235414	BURNT	5.441753
235414	ACID	5.913702
235414	WARM	5.742290
235414	MUSKY	8.517837
235414	SWEATY	4.314255
235414	AMMONIA/URINOUS	5.186214
235414	DECAYED	4.925248
235414	WOOD	3.340159
235414	GRASS	3.255687
235414	FLOWER	6.044111
235414	CHEMICAL	15.913061
7768	INTENSITY/STRENGTH	40.393555
7768	VALENCE/PLEASANTNESS	44.118962
7768	BAKERY	3.386046
7768	SWEET	12.999605
7768	FRUIT	4.981694
7768	FISH	1.754231
7768	GARLIC	3.333646
7768	SPICES	5.930429
7768	COLD	4.486900
7768	SOUR	8.778359
7768	BURNT	5.441753
7768	ACID	5.913702
7768	WARM	5.742290
7768	MUSKY	8.517837
7768	SWEATY	4.314255
7768	AMMONIA/URINOUS	5.186214
7768	DECAYED	4.925248
7768	WOOD	3.340159
7768	GRASS	3.255687
7768	FLOWER	6.044111
7768	CHEMICAL	15.913061
519539	INTENSITY/STRENGTH	40.393555
519539	VALENCE/PLEASANTNESS	44.118962
519539	BAKERY	3.386046
519539	SWEET	12.999605
519539	FRUIT	4.981694
519539	FISH	1.754231
519539	GARLIC	3.333646
519539	SPICES	5.930429
519539	COLD	4.486900
519539	SOUR	8.778359
519539	BURNT	5.441753
519539	ACID	5.913702
519539	WARM	5.742290
519539	MUSKY	8.517837
519539	SWEATY	4.314255
519539	AMMONIA/URINOUS	5.186214
519539	DECAYED	4.925248
519539	WOOD	3.340159
519539	GRASS	3.255687
519539	FLOWER	6.044111
519539	CHEMICAL	15.913061
8456	INTENSITY/STRENGTH	40.393555
8456	VALENCE/PLEASANTNESS	44.118962
8456	BAKERY	3.386046
8456	SWEET	12.999605
8456	FRUIT	4.981694
8456	FISH	1.754231
8456	GARLIC	3.333646
8456	SPICES	5.930429
8456	COLD	4.486900
8456	SOUR	8.778359
8456	BURNT	5.441753
8456	ACID	5.913702
8456	WARM	5.742290
8456	MUSKY	8.517837
8456	SWEATY	4.314255
8456	AMMONIA/URINOUS	5.186214
8456	DECAYED	4.925248
8456	WOOD	3.340159
8456	GRASS	3.255687
8456	FLOWER	6.044111
8456	CHEMICAL	15.913061
7463	INTENSITY/STRENGTH	40.393555
7463	VALENCE/PLEASANTNESS	44.118962
7463	BAKERY	3.386046
7463	SWEET	12.999605
7463	FRUIT	4.981694
7463	FISH	1.754231
7463	GARLIC	3.333646
7463	SPICES	5.930429
7463	COLD	4.486900
7463	SOUR	8.778359
7463	BURNT	5.441753
7463	ACID	5.913702
7463	WARM	5.742290
7463	MUSKY	8.517837
7463	SWEATY	4.314255
7463	AMMONIA/URINOUS	5.186214
7463	DECAYED	4.925248
7463	WOOD	3.340159
7463	GRASS	3.255687
7463	FLOWER	6.044111
7463	CHEMICAL	15.913061
24116	INTENSITY/STRENGTH	40.393555
24116	VALENCE/PLEASANTNESS	44.118962
24116	BAKERY	3.386046
24116	SWEET	12.999605
24116	FRUIT	4.981694
24116	FISH	1.754231
24116	GARLIC	3.333646
24116	SPICES	5.930429
24116	COLD	4.486900
24116	SOUR	8.778359
24116	BURNT	5.441753
24116	ACID	5.913702
24116	WARM	5.742290
24116	MUSKY	8.517837
24116	SWEATY	4.314255
24116	AMMONIA/URINOUS	5.186214
24116	DECAYED	4.925248
24116	WOOD	3.340159
24116	GRASS	3.255687
24116	FLOWER	6.044111
24116	CHEMICAL	15.913061
14525	INTENSITY/STRENGTH	40.393555
14525	VALENCE/PLEASANTNESS	44.118962
14525	BAKERY	3.386046
14525	SWEET	12.999605
14525	FRUIT	4.981694
14525	FISH	1.754231
14525	GARLIC	3.333646
14525	SPICES	5.930429
14525	COLD	4.486900
14525	SOUR	8.778359
14525	BURNT	5.441753
14525	ACID	5.913702
14525	WARM	5.742290
14525	MUSKY	8.517837
14525	SWEATY	4.314255
14525	AMMONIA/URINOUS	5.186214
14525	DECAYED	4.925248
14525	WOOD	3.340159
14525	GRASS	3.255687
14525	FLOWER	6.044111
14525	CHEMICAL	15.913061
326	INTENSITY/STRENGTH	40.393555
326	VALENCE/PLEASANTNESS	44.118962
326	BAKERY	3.386046
326	SWEET	12.999605
326	FRUIT	4.981694
326	FISH	1.754231
326	GARLIC	3.333646
326	SPICES	5.930429
326	COLD	4.486900
326	SOUR	8.778359
326	BURNT	5.441753
326	ACID	5.913702
326	WARM	5.742290
326	MUSKY	8.517837
326	SWEATY	4.314255
326	AMMONIA/URINOUS	5.186214
326	DECAYED	4.925248
326	WOOD	3.340159
326	GRASS	3.255687
326	FLOWER	6.044111
326	CHEMICAL	15.913061
10890	INTENSITY/STRENGTH	40.393555
10890	VALENCE/PLEASANTNESS	44.118962
10890	BAKERY	3.386046
10890	SWEET	12.999605
10890	FRUIT	4.981694
10890	FISH	1.754231
10890	GARLIC	3.333646
10890	SPICES	5.930429
10890	COLD	4.486900
10890	SOUR	8.778359
10890	BURNT	5.441753
10890	ACID	5.913702
10890	WARM	5.742290
10890	MUSKY	8.517837
10890	SWEATY	4.314255
10890	AMMONIA/URINOUS	5.186214
10890	DECAYED	4.925248
10890	WOOD	3.340159
10890	GRASS	3.255687
10890	FLOWER	6.044111
10890	CHEMICAL	15.913061
637563	INTENSITY/STRENGTH	40.393555
637563	VALENCE/PLEASANTNESS	44.118962
637563	BAKERY	3.386046
637563	SWEET	12.999605
637563	FRUIT	4.981694
637563	FISH	1.754231
637563	GARLIC	3.333646
637563	SPICES	5.930429
637563	COLD	4.486900
637563	SOUR	8.778359
637563	BURNT	5.441753
637563	ACID	5.913702
637563	WARM	5.742290
637563	MUSKY	8.517837
637563	SWEATY	4.314255
637563	AMMONIA/URINOUS	5.186214
637563	DECAYED	4.925248
637563	WOOD	3.340159
637563	GRASS	3.255687
637563	FLOWER	6.044111
637563	CHEMICAL	15.913061
61185	INTENSITY/STRENGTH	40.393555
61185	VALENCE/PLEASANTNESS	44.118962
61185	BAKERY	3.386046
61185	SWEET	12.999605
61185	FRUIT	4.981694
61185	FISH	1.754231
61185	GARLIC	3.333646
61185	SPICES	5.930429
61185	COLD	4.486900
61185	SOUR	8.778359
61185	BURNT	5.441753
61185	ACID	5.913702
61185	WARM	5.742290
61185	MUSKY	8.517837
61185	SWEATY	4.314255
61185	AMMONIA/URINOUS	5.186214
61185	DECAYED	4.925248
61185	WOOD	3.340159
61185	GRASS	3.255687
61185	FLOWER	6.044111
61185	CHEMICAL	15.913061
4133	INTENSITY/STRENGTH	40.393555
4133	VALENCE/PLEASANTNESS	44.118962
4133	BAKERY	3.386046
4133	SWEET	12.999605
4133	FRUIT	4.981694
4133	FISH	1.754231
4133	GARLIC	3.333646
4133	SPICES	5.930429
4133	COLD	4.486900
4133	SOUR	8.778359
4133	BURNT	5.441753
4133	ACID	5.913702
4133	WARM	5.742290
4133	MUSKY	8.517837
4133	SWEATY	4.314255
4133	AMMONIA/URINOUS	5.186214
4133	DECAYED	4.925248
4133	WOOD	3.340159
4133	GRASS	3.255687
4133	FLOWER	6.044111
4133	CHEMICAL	15.913061
106997	INTENSITY/STRENGTH	40.393555
106997	VALENCE/PLEASANTNESS	44.118962
106997	BAKERY	3.386046
106997	SWEET	12.999605
106997	FRUIT	4.981694
106997	FISH	1.754231
106997	GARLIC	3.333646
106997	SPICES	5.930429
106997	COLD	4.486900
106997	SOUR	8.778359
106997	BURNT	5.441753
106997	ACID	5.913702
106997	WARM	5.742290
106997	MUSKY	8.517837
106997	SWEATY	4.314255
