id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
41,0.9871592401,0.6095386634,0.1903156112,0.3128706343,0.9999444581,0.9975233114,0.9866008682,0.9949551082,0.9989573249
42,0.4440060088,0.8580143278,0.9024605312,0.3027041136,0.9973552330,0.4032119281,0.6848570253,0.5986650187,0.2912209706
43,0.9497890344,0.5550909955,0.6108347965,0.8604148484,1.0000000000,0.9836323015,0.7487656104,0.9910425765,0.9999854481
44,0.9624889261,0.2936021174,0.0746821328,0.9902388427,0.9923357678,0.9798812943,0.6620543901,0.8363341910,0.9981858573
45,0.6026187987,0.9912735911,0.9999915772,0.9392238883,0.9999997025,0.0236767902,0.8641880206,0.9862689690,0.8905265308
46,0.8310799930,0.2352035643,0.3112691245,0.2619074255,0.9999811344,0.9774629508,0.8202909675,0.9536057443,0.9751158206
47,0.7780058276,0.2851359437,0.4577144886,0.4443289601,0.8874049362,0.9259892313,0.7703338967,0.8769163582,0.8757477987
48,0.9807237885,0.1093997281,0.3530494617,0.3625761519,0.9990180444,0.9973204287,0.8325286816,0.9922543155,0.9960894202
49,0.9762843325,0.1327297350,0.1476687629,0.1668171443,0.9999997637,0.9965980502,0.7599977710,0.9977756484,0.9998997386
50,0.9999992792,0.9999977883,0.9999546657,0.9999999495,1.0000000000,0.0000000028,0.9999573101,0.9999849947,0.9999998828
51,0.9807529115,0.3048417612,0.7713059553,0.7562479483,0.9999703742,0.9963089537,0.9944139713,0.9974342428,0.9904712988
52,0.9981740245,0.9997892246,0.9117968858,1.0000000000,1.0000000000,0.9973364019,0.8204127550,0.0000000079,0.9929589141
53,0.9996799871,0.0422967296,0.5606488701,0.4993274812,0.9999999999,0.9972502808,0.9977248152,0.9977727031,0.9967235869
54,0.7831003866,0.4164844039,0.4291315509,0.3941195182,0.9997491153,0.9429260644,0.5742709303,0.8967927450,0.9167902765
55,0.9873738383,0.2192790430,0.3687313051,0.3863618778,0.9999985553,0.9993774580,0.9734190956,0.9992867425,0.9995681889
56,0.9911821643,0.6358180960,0.3041120149,0.9891348489,0.9999989534,0.8996210177,0.9548669266,0.9501530076,0.9990450636
57,0.9980995683,0.9941027140,0.9941562004,0.9995144633,1.0000000000,0.0032669157,0.9896308409,0.9944443079,0.9972197305
58,0.2850210981,0.9981008399,0.9471353918,0.9780683580,0.9946880012,0.9470870460,0.9723164284,0.9950059730,0.0003658148
59,0.9250691336,0.9655282404,0.9293241996,0.6936619316,0.9999999888,0.9153249650,0.9370862821,0.9458532929,0.1738519701
60,0.6905302963,0.9974835045,0.9968807146,0.9992342801,0.9999993141,0.1673704243,0.9921618664,0.2134792917,0.5316349151
61,0.9999801488,0.0381120049,0.0967724806,0.5473287231,0.9999677552,0.9999898923,0.9998084777,0.9999730911,0.9999854965
62,0.4302569993,0.4611260651,0.8588995293,0.7611486628,0.9999363103,0.9196883512,0.9690413158,0.7965798071,0.0369059886
63,0.9953239848,0.4744574788,0.2623839404,0.3780880691,0.9999999787,0.9993786312,0.9877339434,0.9960513519,0.9989424645
64,0.6636236185,0.9897485216,0.9854450669,0.9993190970,1.0000000000,0.7830687208,0.8697579907,0.9987554920,0.0001492149
65,0.8584116614,0.5567221876,0.3735365863,0.9549989817,0.9991920392,0.9906770174,0.7767453001,0.1334120847,0.9975296854
66,0.5106420825,0.0096699149,0.3292608039,0.9997665993,1.0000000000,0.9996383769,0.0003553111,0.9999986848,0.9952396982
67,0.4553517936,0.4943286843,0.1639592068,0.2388774765,0.9999998061,0.9704225081,0.2125147393,0.9895577113,0.9986983961
68,0.9999997081,0.9999999681,1.0000000000,0.9999999976,1.0000000000,0.9999792221,0.9896224267,0.0000000000,0.9999999614
69,0.9984897085,0.9999999351,0.9999999971,0.3450015050,1.0000000000,0.0000004515,0.9945839731,0.9925448394,0.9974385737
70,0.8296366345,0.2284044866,0.2924694920,0.2613359664,0.9999232279,0.9662099100,0.7086227063,0.9309420632,0.9372748537
71,0.8897712767,0.6988989538,0.6851060132,0.6464001920,0.0000001951,0.9712303487,0.8866236628,0.9423616104,0.9603609449
72,0.6746587564,0.9900583799,0.9996965944,0.9928857470,0.9999996941,0.0022492955,0.8216445777,0.9251800058,0.9635518333
73,0.9316302329,0.9999977230,1.0000000000,0.9968979331,0.9999999999,0.0000002821,0.9558646465,0.9998846547,0.9999332226
74,0.9709735623,0.9972176194,0.9892598988,0.9993061537,1.0000000000,0.9370772710,0.7337240613,0.0002086396,0.9671048693
75,0.7329255815,0.7989524716,0.7904944954,0.4398754671,0.0004934507,0.7654647559,0.7505965947,0.8779551676,0.8592888643
76,0.9999983280,0.1196972793,0.3462805250,0.1391775567,0.9999999998,0.9999892883,0.9999907272,0.9999982859,0.9999915498
77,0.6205558409,0.9929064531,0.9987990873,0.7942354663,0.9999994235,0.0177704529,0.8991378945,0.8772026698,0.7384570439
78,0.9534844151,0.7148993829,0.8647227192,0.9595488046,0.0000000001,0.9959832236,0.9874886359,0.9888560465,0.9372981341
79,0.0188164566,0.9251985352,0.8284550896,0.9903299323,0.9999999999,0.9280379050,0.1993979422,0.0153314606,0.9139212609
80,0.9999999489,0.0303546201,0.2394657555,0.0243798732,0.9999999742,0.9999995170,0.9999998151,0.9999998752,0.9999999007
81,0.7195837920,0.5256458488,0.6351580194,0.4889887502,0.0039361201,0.9612682396,0.6880172325,0.9081558694,0.8587078148
82,0.6423439755,0.9904355662,0.9303195718,0.9645422691,0.9999999998,0.9131723122,0.9801110185,0.9932638166,0.0070885005
83,0.5731352311,0.1605410322,0.5722430820,0.5822836485,0.9579631293,0.9218119867,0.7149595345,0.8476804129,0.6459416961
84,0.5503091119,0.9727648407,0.9540891965,0.9470747320,1.0000000000,0.8892223655,0.9390318507,0.0207657737,0.7028298539
85,0.0272509571,0.9999999995,0.9995485738,0.9999999997,1.0000000000,0.9999999833,0.9999297699,0.0000025692,0.9944901131
86,0.9659315130,0.9936805513,0.9827497079,0.3317190047,0.9999999957,0.0035025391,0.9640181407,0.9877372771,0.4733168053
87,0.4529581675,0.9993089648,0.9999996984,0.9957664347,1.0000000000,0.9993308515,0.9994189053,0.0000000017,0.9999999875
88,0.9949281677,0.2493959422,0.3141804380,0.2882168337,0.9999948797,0.9952492178,0.9637019644,0.9816584730,0.9885878065
89,0.4931332931,0.2666955643,0.4776966535,0.2579249834,0.9983618267,0.8120141495,0.5619592455,0.6866448660,0.5786990159
90,0.3526390556,0.9502342424,0.9660012331,0.9642529924,0.9999670680,0.9410320027,0.9439384457,0.8575254135,0.0180560131
91,0.3466861384,0.9636585731,0.8991877722,0.9454279614,0.9999330246,0.9086215626,0.9527689675,0.3809170294,0.1889744010
92,0.9799820487,0.0873607498,0.1048800891,0.9870163457,0.9991064973,0.9823236016,0.7160175300,0.9631689382,0.9990126557
93,0.4946281542,0.5536393285,0.0852483062,0.2182473728,1.0000000000,0.9986563308,0.0601495031,0.9997818398,0.9999999848
94,0.8169954823,0.3183128327,0.2237666220,0.1524673623,0.9999999782,0.8839280487,0.1961481028,0.9961010656,0.9731429298
95,0.9682572416,0.9857881327,0.9975968551,0.9999868062,1.0000000000,0.0006365207,0.9961559477,0.9413243142,0.9951454306
96,0.9996641536,0.6937452036,0.3061233677,0.5493316423,0.3809513099,0.9999272195,0.9993852913,0.9999480950,0.9993660376
97,0.6706796322,0.1947789124,0.4122898810,0.3092326127,0.9983750031,0.9141255587,0.4707139445,0.9183989188,0.8712559062
98,0.9980334172,0.9825727361,0.9586660212,0.9046777679,0.0000000000,0.9988480502,0.9973969749,0.9877719669,0.9991482434
99,0.4375335912,0.1930861164,0.1947857017,0.1984288900,0.9999993009,0.9292447679,0.2423964663,0.9705276856,0.9690090827
100,0.9995604094,0.1492742439,0.5534112175,0.8490645361,0.9999998327,0.9999781936,0.9976534372,0.9997561315,0.9997302796
101,0.9948731565,0.0219981595,0.7419592502,0.8222313716,0.9999941722,0.9999647534,0.9896194861,0.9999611907,0.9998658941
102,0.6231438732,0.9206526718,0.9957038019,0.7854048275,0.9997684646,0.0376381510,0.8194725015,0.8168208556,0.9077056522
103,0.9662781507,0.9999992659,0.9999795785,0.7668379225,1.0000000000,0.0000002987,0.9518321127,0.9959977820,0.9346614834
104,0.9917680865,0.9999997095,0.9999995949,0.8957961516,1.0000000000,0.0000139595,0.9857082073,0.9164394655,0.9997066975
105,0.9732860019,0.4400611048,0.5481760958,0.1257610833,1.0000000000,0.8724985456,0.7681103456,0.9987635178,0.9943629580
106,0.3629688147,0.6548288648,0.6927476523,0.6423583377,0.9956725422,0.6491272538,0.5049735862,0.4827891712,0.6481338860
107,0.8845187392,0.8939273196,0.8874987348,0.9830887200,1.0000000000,0.0067111541,0.8509242689,0.9906311712,0.9426499568
108,0.9999991222,0.2675840536,0.0869223241,0.2271383632,0.9999999877,0.9999797644,0.9993986187,0.9999855902,0.9999997818
109,0.1149451640,0.8394663545,0.8809795359,0.9515483584,0.9999961684,0.2428121015,0.3790881181,0.5472445154,0.9573107520
110,0.1951329168,0.8559352594,0.8023265492,0.6879700948,1.0000000000,0.4115925468,0.0132392327,0.5206939937,0.9918524235
111,0.9887016305,0.9997690438,0.9999995426,0.9997173430,0.9999999924,0.0108504866,0.9901282998,0.8111910458,0.9993447090
112,0.8335647554,0.8196725037,0.9990514411,0.6228112479,1.0000000000,0.0197556042,0.9987005640,0.9866783221,0.9939317534
113,0.9850279680,0.5203361279,0.8700943130,0.7641279834,0.9999998019,0.9914807312,0.7083171699,0.0651621761,0.9784555322
114,0.9999999539,0.0313754519,0.2962714382,0.4557400465,0.9995453232,0.9999999216,0.9999981113,0.9999993588,0.9999992813
115,0.6243874788,0.3539174625,0.3046592322,0.3686688099,0.9998652537,0.9501389402,0.4982004217,0.9679758863,0.9817535267
116,0.9999506704,0.9999963380,0.9997384221,0.9998624433,1.0000000000,0.0000000419,0.9999999329,0.9999489583,0.9999999968
117,0.9999720599,0.0370446791,0.3970327394,0.1544710463,0.9999995532,0.9999515052,0.9994974288,0.9995981799,0.9998702591
118,0.9729736792,0.2639486723,0.6480743522,0.6135589874,0.9999663538,0.9973170767,0.9574656799,0.9812742400,0.9596294519
119,0.9972949088,0.1409811031,0.0591369592,0.4031997104,0.9999992277,0.9999364007,0.9860040203,0.9997774088,0.9999740637
120,0.9881021289,0.1667882782,0.4927667940,0.6708554386,0.9990705230,0.9994230348,0.9691369584,0.9948647678,0.9789273975
121,0.4149899069,0.9768344403,0.5766739379,0.9998904375,1.0000000000,0.9968884848,0.1978309472,0.5839318439,0.9986480016
122,0.9999999927,0.0153242320,0.0734129315,0.6411894486,1.0000000000,0.9999999975,0.9999968173,0.9999999540,0.9999999983
123,0.9541296480,0.9078490820,0.9069857619,0.9835049939,1.0000000000,0.0066579758,0.8158765100,0.9949531280,0.9551891608
124,0.9998906932,0.9999878608,0.9970952336,0.9999650342,1.0000000000,0.0000552620,0.9999836073,0.9982748862,0.9999918986
125,0.9126044505,0.8710022229,0.8618126890,0.9619210207,1.0000000000,0.0111442273,0.7158953169,0.9869652554,0.9045863869
126,0.9743494444,0.9999924134,0.9999994365,0.9734912147,0.9999999999,0.0000523181,0.9849410736,0.9984392632,0.3115180634
127,0.9311030394,0.1924964747,0.4689662767,0.6404115876,0.9999957592,0.9786538836,0.7752087027,0.9502789921,0.9821817736
128,0.9844288008,0.9991840596,0.9999174866,0.9960838774,1.0000000000,0.0010514141,0.9715104822,0.9938457026,0.9736034623
129,0.9999993197,0.9999992503,0.9999351166,0.9999999995,1.0000000000,0.0000000401,0.9999998377,0.9993109823,0.9999999919
130,0.4719101894,0.0842658937,0.7500032211,0.9994134191,1.0000000000,0.9981470620,0.7900379310,0.9006407911,0.9997063362
131,0.9996586356,0.1822119019,0.3828818143,0.1652442956,0.9995938775,0.9994912927,0.9993626121,0.9997391953,0.9995625324
132,0.9999917118,0.1194929051,0.7170920401,0.6719617132,1.0000000000,0.9999912597,0.9999524920,0.9999985331,0.9999985114
133,0.8806933495,0.0878501694,0.4798573478,0.5880182147,0.9909044325,0.9909090206,0.8333172819,0.9691827707,0.8960168851
134,0.9999994445,0.0577060098,0.2377669186,0.4020684881,0.9999999999,0.9999977169,0.9999926131,0.9999937513,0.9999919017
135,0.9933543093,0.3252881646,0.5551645536,0.2038284596,0.9970719443,0.9892903612,0.9874010055,0.9944413765,0.9924567454
136,0.9381686531,0.9991950955,0.9996052845,0.6526523360,0.9999999993,0.0000236651,0.9675885994,0.9815518301,0.5204792955
137,0.9935514284,0.9999991559,0.9999955789,0.9999999946,1.0000000000,0.0000374313,0.2090270132,0.9997277357,0.9999903187
138,0.6948040433,0.9999894017,0.9999895702,0.9947720592,1.0000000000,0.1715229641,0.9941223072,0.9995730961,0.0070478420
139,0.9999594948,0.9879343618,0.9952825724,0.9992766347,1.0000000000,0.0015514524,0.9878756235,0.9963238040,0.9926284670
140,0.9997679711,0.2564534866,0.1725045776,0.5464274958,0.9999868772,0.9998473865,0.9979350693,0.9998620451,0.9999968268
141,0.9901967593,0.4894073306,0.1421311307,0.2456845497,0.9999999987,0.9459756239,0.0640892495,0.9749725634,0.9682218182
142,0.3566798124,0.8750058468,0.8968609981,0.9501226805,0.9999892967,0.5552495200,0.5737661438,0.4532144579,0.9694385873
143,0.9767443005,0.2432276721,0.0402324445,0.9986779519,0.9999999054,0.9935405125,0.6704665265,0.9343282961,0.9998679041
144,0.9932515331,0.9999999911,1.0000000000,0.6999984342,1.0000000000,0.0000000000,0.9830570664,0.9999998513,0.9999267896
145,0.7722149569,0.9999491104,0.9997658766,0.9995542623,1.0000000000,0.9771730569,0.9998298309,0.0000564214,0.9578522113
146,0.8911852332,0.9904808948,0.9359465868,0.9366444094,0.9999999885,0.7396251480,0.9722694137,0.3483458151,0.9205619082
147,0.9643159381,0.1996821868,0.5685040057,0.4409424522,0.9989066260,0.9956655263,0.9712797797,0.9982968891,0.9732944654
148,0.7612400039,0.2545924545,0.5209291303,0.3013794046,0.9999800177,0.9543665822,0.6065793032,0.9492963174,0.9256070760
149,0.9352532781,0.9986842344,0.9993202923,0.9981521693,1.0000000000,0.0008155178,0.9317122787,0.9780000879,0.9166634823
150,0.9359663365,0.9999859230,0.9999999149,0.2906669968,1.0000000000,0.0000050191,0.9489881497,0.9970937696,0.9717940107
151,0.9999334042,0.9989722868,0.9497787764,0.9999949247,1.0000000000,0.0011033291,0.9885052714,0.9917086949,0.9998130763
152,0.9998550241,0.9999719716,0.9999887773,0.9995775558,1.0000000000,0.0000001144,0.9999583772,0.9996574174,0.9999664076
153,0.5100726353,0.9991634176,0.9999998879,0.9955488522,1.0000000000,0.0029579462,0.9385531253,0.9490847148,0.9896288804
154,0.6451621268,0.8280835605,0.9651370529,0.8933292082,0.9999735697,0.8956870181,0.9643393333,0.7694881541,0.4106281950
155,0.9998596799,0.0520979158,0.3884139162,0.3770146593,0.9999997781,0.9999495800,0.9941557480,0.9999532915,0.9997483991
156,0.9999762412,0.0652051666,0.4001097033,0.3675651363,0.9999995290,0.9999779187,0.9989777730,0.9999774350,0.9998408787
157,0.9989607733,0.4980445656,0.7353009344,0.4525810084,0.9999843871,0.9968333367,0.9928259757,0.9962510521,0.9975500183
158,0.9999459238,0.0653733652,0.3313343912,0.3357899627,0.9999999990,0.9999874958,0.9999423416,0.9999825252,0.9999936304
159,0.0496352773,0.8665401886,0.9729868824,0.9667815904,0.9982723096,0.0850663052,0.5020647951,0.5231238500,0.4529484404
160,0.9914826947,0.1549127102,0.6359087655,0.4290481139,0.9999306054,0.9860229932,0.9593759164,0.9954685229,0.9831339170
161,0.9998146947,0.1221491115,0.2045534947,0.5312723325,0.9999200156,0.9942208200,0.9988352213,0.9745251733,0.9999892748
162,0.9678527636,0.1610688598,0.2552070534,0.3067634434,0.9969886554,0.9963173716,0.8876572537,0.9866901475,0.9965759027
163,0.9999999126,0.0580062906,0.5187828108,0.6503978700,1.0000000000,0.9999999310,0.9999991461,0.9999997971,0.9999999877
164,0.6687339625,0.9997065298,0.9999992432,0.9998174309,1.0000000000,0.0043880038,0.8694979991,0.9718334525,0.9995365302
165,0.9999054380,0.9962600378,0.9899188896,0.9999938249,1.0000000000,0.0016444069,0.9639984295,0.8988607137,0.9998208738
166,0.4125856728,0.9999999976,0.9999553430,0.9999999864,1.0000000000,0.9999999713,0.9996018180,0.0000009741,0.9995967255
167,0.9999500949,0.6697016535,0.2126819325,0.2733704974,1.0000000000,0.9408549663,0.0258912749,0.9999968171,0.9999990702
168,0.9972760680,0.0916422017,0.1470377012,0.6071558936,0.9999999991,0.9997813426,0.9803819513,0.9927839398,0.9989439410
169,0.9978103034,0.1641580903,0.2244796250,0.2920440069,0.9994250987,0.9971779181,0.9845637677,0.9976456196,0.9947541755
170,0.9995127286,0.0518705011,0.4626776765,0.5326545828,0.9999999734,0.9998852120,0.9981159342,0.9999434964,0.9992986779
171,0.9999932175,0.9999887186,0.9976478840,0.9999986472,1.0000000000,0.0000013711,0.9999981506,0.9997982882,0.9999997992
172,0.9943935487,0.0616233444,0.3481420777,0.4624317959,0.9998712416,0.9996469432,0.9656275492,0.9985366974,0.9981748506
173,0.5391836382,0.2687637278,0.2780882858,0.2219765225,0.9860635171,0.9357364722,0.5516118669,0.9452861459,0.9259960781
174,0.7110095069,0.2337724033,0.4451558201,0.7711331487,0.9997724909,0.9866265559,0.3936074406,0.9894964637,0.9955587760
175,0.8646750770,0.6729377269,0.9040713063,0.5956991777,0.0000001086,0.9627138851,0.9446739742,0.9484168058,0.9143749410
176,0.7103931725,0.4796638610,0.6097054023,0.5782911621,0.0000069513,0.9070531495,0.6556147136,0.8643686436,0.8258367388
177,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.9999999957,0.0000000000,1.0000000000
178,0.9854388647,0.9999988458,0.9999999954,0.9924640351,1.0000000000,0.0000971246,0.9863846205,0.3115928673,0.9907891173
179,0.9935167955,0.9999999998,0.9999999144,0.9999999996,1.0000000000,0.9579563319,0.9998369257,0.9999998299,0.0000002411
180,0.9948147993,0.1895089248,0.7533999289,0.2940221702,0.9993427527,0.9995994976,0.9912000073,0.9983303626,0.9983661018
181,0.7312841774,0.1655256659,0.7838584616,0.9693446576,0.9999791692,0.9688269055,0.8781790347,0.9589928616,0.3657479569
182,0.9976420513,0.9961976917,0.9868592857,0.9858996802,1.0000000000,0.0012601290,0.9927922970,0.9965025463,0.9997448650
183,0.9999999940,0.0186268728,0.3856886055,0.1509143793,0.9999999510,0.9999997443,0.9999997517,0.9999996192,0.9999996858
184,0.9999485362,0.0903731633,0.4964012265,0.7680697916,1.0000000000,0.9999861330,0.9994085055,0.9998887993,0.9999743231
185,0.9815060386,0.9889015236,0.0022147399,0.9990035305,1.0000000000,0.9876734445,0.0344028055,0.8961127970,0.8762775983
186,0.8665790734,0.3148730016,0.4304638954,0.4217020624,0.9996107249,0.9048376377,0.6073916960,0.7539475518,0.9401311363
187,0.9712271715,0.9739788990,0.9910776555,0.9930804222,1.0000000000,0.9239211116,0.7506519043,0.0020498564,0.9433917181
188,0.9999999799,0.9999999354,0.9999999123,1.0000000000,1.0000000000,0.9754784515,0.9996724620,0.0000002034,0.9999999276
189,0.8485248610,0.9958318230,0.9986615881,0.8278429005,0.9999999173,0.0003449300,0.9754186860,0.9955867384,0.9764203493
190,0.4060155714,0.1304085637,0.3133211741,0.5679539506,0.9930326209,0.9731342618,0.3062527429,0.9773802318,0.9881161598
191,0.8652987699,0.9999674603,0.9997190010,0.9984134833,1.0000000000,0.7727960589,0.9998834213,0.0001389489,0.9834189494
192,0.9971041640,0.9999870004,0.9996462124,0.9930325266,1.0000000000,0.0000154188,0.9999527192,0.9950025371,0.9997795012
193,0.9997157179,0.9999277374,0.9918328455,0.9998770715,1.0000000000,0.0001286733,0.9994844408,0.9996233763,0.9984215970
194,0.9702389079,0.2860421077,0.0690742562,0.9802297534,0.6363578779,0.9545356203,0.7130985337,0.7965919192,0.9964215299
195,0.9994956328,0.1608275558,0.2130323360,0.4315650328,0.9999999694,0.9999450614,0.9949902203,0.9998919107,0.9999147883
196,0.8842245003,0.9999817003,0.9999999724,0.9998836348,1.0000000000,0.0052147795,0.5978116702,0.9936418397,0.9999269062
197,0.6614897685,0.9901895002,0.9999825049,0.9757749514,0.9996719802,0.0033231002,0.5419330859,0.9540433658,0.9758069525
198,0.8893288718,0.9978030384,0.9999209896,0.9440241994,0.9999999781,0.0165411832,0.8777861931,0.9932272116,0.9717799043
199,0.9281321985,0.3107673336,0.6986807341,0.5479450041,0.9974722272,0.9839898325,0.8888057206,0.9733592130,0.7434050456
200,0.4321488872,0.3247295600,0.4063077419,0.5528419028,0.9741703258,0.9346625205,0.5525520914,0.9003696608,0.8625595430
201,0.9999977221,0.9961993670,0.9929208916,0.9906214474,0.0000000000,0.9999917129,0.9999698096,0.9999895002,0.9999968481
202,0.9976642989,0.9996642566,0.9996435193,0.9998889724,1.0000000000,0.0000202638,0.9999045127,0.9909833480,0.9987366391
203,0.9153899936,0.9941162990,0.9951899570,0.9950095062,1.0000000000,0.8698449343,0.8408694803,0.0245217791,0.9328401701
204,0.9246008380,0.9999789788,0.9669447442,0.9988011917,1.0000000000,0.9921452145,0.9995285025,0.9577072010,0.0018978305
205,0.7645887853,0.9002698789,0.8111445781,0.9788090102,0.9999983369,0.6952963513,0.8078842588,0.1132434470,0.9510601523
206,0.9991437479,0.1875038668,0.9961280259,0.9987260063,1.0000000000,0.9997611093,0.9996285980,0.9999491300,0.9010682205
207,0.9879682020,0.9999919812,0.9997715142,0.9996765614,1.0000000000,0.6016640421,0.9999156204,0.0200894208,0.7704876726
208,0.9996231081,0.9999560072,0.9999999820,0.9481789145,1.0000000000,0.0007463923,0.9919962936,0.9998819853,0.9999743241
209,0.9819443809,0.9562644257,0.9423309990,0.9937556485,1.0000000000,0.0037473965,0.9814760516,0.9870982404,0.9956185886
210,0.9997151340,0.0687379818,0.3582916012,0.9294867790,0.9999861533,0.9078822869,0.9545446106,0.9412675172,0.9999943163
211,0.1122604020,0.9715207167,0.9713714164,0.9603919518,0.9999995594,0.6259986692,0.5981577493,0.7129371785,0.2726481148
212,0.9953029757,0.1416306039,0.5460739591,0.4877689899,0.9999986580,0.9977288360,0.9712252215,0.9948881654,0.9848630673
213,0.9950762851,0.9990927249,0.8962226723,0.8288664165,0.9999999999,0.9977654207,0.9941577403,0.0005013624,0.6796390530
